kernel,config,latency,lut,dsp,ff,II,IL
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,tmp_1_1_y_1_1__lp3_p_1_f,75.0,593.0,8.0,742.0,1.0,9.0
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,tmp_1_2_y_1_2__lp3_p_2_f,43.0,1098.0,16.0,1453.0,1.0,9.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,tmp_1_2_y_1_1__lp3_p_2_f,75.0,818.0,8.0,972.0,2.0,10.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,tmp_1_1_y_1_2__lp3_p_2_f,75.0,790.0,8.0,971.0,2.0,10.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,tmp_1_1_y_1_1__lp3_p_2_f,75.0,832.0,8.0,940.0,2.0,10.0
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,tmp_1_4_y_1_4__lp3_p_4_f,27.0,2130.0,32.0,2873.0,1.0,9.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,tmp_1_4_y_1_1__lp3_p_4_f,75.0,940.0,8.0,1236.0,4.0,12.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,tmp_1_1_y_1_4__lp3_p_4_f,75.0,888.0,8.0,1232.0,4.0,12.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,tmp_1_1_y_1_1__lp3_p_4_f,75.0,966.0,8.0,1140.0,4.0,12.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,tmp_1_8_y_1_8__lp3_p_8_f,19.0,4194.0,64.0,5709.0,1.0,9.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,tmp_1_8_y_1_1__lp3_p_8_f,75.0,965.0,8.0,1161.0,8.0,16.0
gesummv,tmp_1_1_y_1_8__lp3_p_8_f,75.0,867.0,8.0,1137.0,8.0,16.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,tmp_1_1_y_1_1__lp3_p_8_f,75.0,1014.0,8.0,937.0,8.0,16.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,tmp_1_16_y_1_16__lp3_p_16_f,15.0,8322.0,128.0,11373.0,1.0,9.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,tmp_1_16_y_1_1__lp3_p_16_f,75.0,1196.0,8.0,1415.0,16.0,24.0
gesummv,tmp_1_1_y_1_16__lp3_p_16_f,75.0,1034.0,8.0,1399.0,16.0,24.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,tmp_1_1_y_1_1__lp3_p_16_f,75.0,1277.0,8.0,935.0,16.0,24.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_8_x_1_8_B_2_8__lp2_p_8_f,267.0,876.0,5.0,1942.0,32.0,37.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_16_x_1_16_B_2_16__lp2_p_16_f,267.0,1188.0,5.0,3254.0,64.0,69.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,44845.0,640.0,60584.0,1.0,261.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,44991.0,640.0,60854.0,1.0,261.0
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,44950.0,640.0,60786.0,1.0,261.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,44950.0,640.0,60786.0,1.0,261.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45141.0,640.0,61122.0,1.0,261.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45025.0,640.0,60920.0,1.0,261.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45025.0,640.0,60920.0,1.0,261.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45443.0,640.0,61650.0,1.0,261.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45176.0,640.0,61184.0,1.0,261.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45176.0,640.0,61184.0,1.0,261.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45999.0,640.0,62690.0,1.0,261.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45454.0,640.0,61704.0,1.0,261.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_64_x_1_64_B_2_64__lp1_p_1_f_lp2_p_64_f,327.0,45454.0,640.0,61704.0,1.0,261.0
gesummv,A_1_2_tmp_1_2_y_1_2_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89570.0,1280.0,118510.0,1.0,261.0
gesummv,A_1_2_tmp_1_2_y_1_1_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,328.0,60169.0,640.0,88886.0,2.0,263.0
gesummv,A_1_2_tmp_1_1_y_1_2_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,328.0,60169.0,640.0,88886.0,2.0,263.0
gesummv,A_1_2_tmp_1_1_y_1_1_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,328.0,60211.0,640.0,88887.0,2.0,263.0
gesummv,A_1_2_tmp_1_4_y_1_4_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89858.0,1280.0,118977.0,1.0,261.0
gesummv,A_1_2_tmp_1_4_y_1_2_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89766.0,1280.0,118843.0,1.0,261.0
gesummv,A_1_2_tmp_1_2_y_1_4_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89766.0,1280.0,118843.0,1.0,261.0
gesummv,A_1_2_tmp_1_8_y_1_8_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,90166.0,1280.0,119440.0,1.0,261.0
gesummv,A_1_2_tmp_1_8_y_1_2_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89900.0,1280.0,119042.0,1.0,261.0
gesummv,A_1_2_tmp_1_2_y_1_8_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,89900.0,1280.0,119042.0,1.0,261.0
gesummv,A_1_2_tmp_1_16_y_1_16_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,90790.0,1280.0,120480.0,1.0,261.0
gesummv,A_1_2_tmp_1_16_y_1_2_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,90212.0,1280.0,119562.0,1.0,261.0
gesummv,A_1_2_tmp_1_2_y_1_16_B_1_2_A_2_64_x_1_64_B_2_64__lp1_p_2_f_lp2_p_64_f,295.0,90212.0,1280.0,119562.0,1.0,261.0
syrk,C_1_2_C_2_1__lp1_p_2_f_lp2_p_64_f,2055.0,3603.0,6.0,1107.0,64.0,68.0
syrk,C_1_2_C_2_2__lp1_p_2_f_lp2_p_64_f,1031.0,3518.0,12.0,1459.0,32.0,36.0
syrk,C_1_2_C_2_64_A_1_1_A_2_1__lp5_p_1_f,207.0,1202.0,5.0,1296.0,3.0,12.0
syrk,C_1_2_C_2_64_A_1_1_A_2_2__lp5_p_2_f,269.0,1165.0,5.0,1339.0,8.0,15.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp5_p_16_f,269.0,1812.0,5.0,1931.0,64.0,71.0
syrk,C_1_2_C_2_64_A_1_1_A_2_4__lp5_p_4_f,269.0,1280.0,5.0,1503.0,16.0,23.0
syrk,C_1_2_C_2_64_A_1_1_A_2_8__lp5_p_8_f,269.0,1451.0,5.0,1839.0,32.0,39.0
syrk,C_1_2_C_2_64_A_1_1_A_2_16__lp5_p_16_f,269.0,1828.0,5.0,2511.0,64.0,71.0
syrk,C_1_2_C_2_64_A_1_2_A_2_1__lp5_p_1_f,207.0,1232.0,5.0,1330.0,3.0,12.0
syrk,C_1_2_C_2_64_A_1_2_A_2_2__lp5_p_2_f,269.0,1229.0,5.0,1363.0,8.0,15.0
syrk,C_1_2_C_2_64_A_1_2_A_2_4__lp5_p_4_f,269.0,1408.0,5.0,1535.0,16.0,23.0
syrk,C_1_2_C_2_64_A_1_2_A_2_8__lp5_p_8_f,269.0,1707.0,5.0,1871.0,32.0,39.0
syrk,C_1_2_C_2_64_A_1_2_A_2_16__lp5_p_16_f,269.0,2340.0,5.0,2543.0,64.0,71.0
syrk,C_1_1_C_2_1_A_1_2_A_2_16__lp5_p_16_f,269.0,1804.0,5.0,1927.0,64.0,71.0
syrk,C_1_2_C_2_64_A_1_1_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,8458.0,26069.0,256.0,37139.0,2.0,265.0
syrk,C_1_2_C_2_64_A_1_1_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,31395.0,320.0,42659.0,1.0,261.0
syrk,C_1_2_C_2_64_A_1_2_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4363.0,51770.0,416.0,69012.0,2.0,266.0
syrk,C_1_2_C_2_64_A_1_2_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,56627.0,640.0,71553.0,1.0,261.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,8458.0,21341.0,256.0,28136.0,2.0,265.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,26731.0,320.0,33763.0,1.0,261.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4363.0,42469.0,416.0,51993.0,2.0,266.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,51437.0,640.0,62729.0,1.0,261.0
syrk,C_1_1_C_2_1_A_1_2_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4364.0,41339.0,416.0,52019.0,2.0,267.0
syrk,C_1_1_C_2_1_A_1_2_A_2_64__lp4_p_2_f_lp5_p_64_f,334.0,36743.0,320.0,47693.0,2.0,263.0
syrk,C_1_1_C_2_2_A_1_1_A_2_1__lp5_p_1_f,207.0,674.0,5.0,684.0,3.0,12.0
syrk,C_1_1_C_2_2_A_1_1_A_2_2__lp5_p_2_f,269.0,637.0,5.0,722.0,8.0,15.0
syrk,C_1_1_C_2_2_A_1_1_A_2_4__lp5_p_4_f,269.0,752.0,5.0,891.0,16.0,23.0
syrk,C_1_1_C_2_2_A_1_1_A_2_8__lp5_p_8_f,269.0,923.0,5.0,1227.0,32.0,39.0
syrk,C_1_1_C_2_2_A_1_1_A_2_16__lp5_p_16_f,269.0,1300.0,5.0,1899.0,64.0,71.0
